Departamento,Municipio,Cultivo,Estado,Topografia,Drenaje,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Fósforo (P) Bray II mg/kg,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Aluminio (Al) intercambiable cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Magnesio (Mg) intercambiable cmol(+)/kg,Potasio (K) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,capacidad de intercambio cationico (CICE) suma de bases cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max
41,41885,Pastos,ESTABLECIDO,Ondulado,Bueno,5.39,1.2852952202838317,11.263536356587208,3.9847425509670673,0.2304600648987392,0.1046847385706697,1.79712,0.5551200000000001,0.1408,0.04352,2.767020065,0.093425,414,2.1,4.4,1.2,0.2221314860704362,0,0,0,0,0,0,0
25,25875,Caña panelera/azucar,ESTABLECIDO,,Regular,4.41,4.681546476,5.458216371023243,4.808331637153131,7.175837684815935,6.200087778828049,3.59424,0.5654,0.1152,0.01088,11.461557684815936,0.083325,556,4.8,1.2,3.6,0.2058662309052736,30,30,600,20,0,0,0
25,25718,Café,ESTABLECIDO,Pendiente,Bueno,4.31,5.867816402037054,13.546887196678728,10.91458036501798,7.637141535982674,6.3305103372823615,1.16688,0.47288,0.2976,0.01632,9.590821535982672,0.2171499999999999,552,2.8000000000000003,2.4,3.1,0.2575784215370931,5,5,75,15,0,0,0
25,25718,Café,ESTABLECIDO,Pendiente,Bueno,5.23,5.585371181564186,6.362152609728482,9.218400163,0.1537679503889129,0.1003250449648551,9.88416,3.82416,0.3872,0.04352,14.292807950388916,0.13635,529,3,2.7,9.8,0.3351467074848224,5,5,75,15,0,0,0
25,25718,Café,ESTABLECIDO,Pendiente,Bueno,4.53,4.342612211483568,3.681514108740536,3.7906235158423223,5.679162967697183,4.845699671802505,2.34,0.9252,0.2048,0.03264,9.181802967697184,0.128775,630,2.7,2.7,2.3000000000000003,0.1800101355893638,5,5,75,15,0,0,0
25,25718,Café,ESTABLECIDO,Pendiente,Bueno,4.79,4.455590299672715,10.25842950069933,5.656421738245472,1.5274283071965349,1.2139330440747476,5.50368,3.2073600000000004,0.4608,0.01632,10.715588307196535,0.179275,356.99999999999994,3.6,6.9,5.2,0.2575784215370931,5,5,75,15,0,0,0
5,5490,Cacao,ESTABLECIDO,Pendiente,Bueno,5.31,2.252517579984348,10.772738050307485,2.433679354094579,2.562799173148548,2.0867609352689875,12.5424,6.22968,0.5696,0.52768,22.432159173148552,0.068175,69,4.6000000000000005,16.7,1.1,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.64,3.099853241402952,3.3074715272073347,14.476558789605807,1.2506459964964916,1.0333479631380085,1.47264,0.3598,0.0608,0.03264,3.176525996496492,0.09595,110,3.4000000000000004,5.6000000000000005,0.7000000000000001,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.81,2.252517579984348,3.510077926,19.39548137594138,1.178887619648332,1.0333479631380085,1.69104,0.96632,0.1216,0.04352,4.001367619648332,0.0707,78.5,2.5,11.6,0.6,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Ondulado,,4.75,4.512079343767289,4.01,8.200692041522492,0.7073325717889993,0.6521127922715586,2.88912,1.22332,0.288,0.05984,5.167612572,0.30805,203,3,12.3,1.7999999999999998,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.91,4.455590299672715,4.881567391159559,3.960241536060791,0.7483373585593761,0.4313976933488772,1.81584,0.52428,0.1216,0.04352,3.2535773585593764,0.184325,216,3.2,10.3,1.3,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.58,4.738035520145584,6.019280243323046,5.486803718027003,1.906722585,1.4848106654798563,1.37904,0.5756800000000001,0.1823999999999999,0.06528,4.109122585,0.26765,246,4,9.7,2.2,0.15415404,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.88,4.229634123294421,3.712684323868303,11.762670466110318,1.1173804394927669,0.9330229181731532,0.8735999999999999,0.49344,0.1984,0.04896,2.7317804394927667,0.0606,138,2.9,4.8,1.1,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.79,2.1960285358897744,3.868535399507137,11.42343442567338,0.9841148824890424,0.8427303777047834,1.6161599999999998,0.7196,0.2176,0.05984,3.597314882489042,0.1818,80.60000000000001,3,5.699999999999999,1.2,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.88,2.7044299327409367,5.863429167684212,6.334893819119342,0.8611005221779122,0.5517877473067035,1.82208,0.79156,0.2016,0.0816,3.757940522177912,0.2019999999999999,99,3.7,5.8,1.2,0.2575784215370931,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.39,8.861735739,7.562205892147503,13.628468688513466,2.1937560922151573,1.7356232778919944,0.38688,0.22616,0.208,0.04896,3.063756092215158,0.2828,269,4.6000000000000005,6.1,2.2,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.56,8.579290518576583,5.551727016406545,18.71700929506751,1.7427034377410129,1.2841605755501462,0.5928,0.26728,0.3104,0.04352,2.9567034377410124,0.28785,222.00000000000003,7.4,5.5,2.6,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.6,10.499918017792083,7.546620784583619,13.628468688513466,1.886220191437332,1.6754282509130811,0.49296,0.28784,0.24,0.0544,2.961420191437332,0.300475,234,5.4,6,1.9,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.54,14.962552501263392,11.45848278311835,16.00312097157202,1.998983355055868,1.906175854332248,0.79872,0.34952,0.2432,0.06528,3.455703355055868,0.4342999999999999,242,6.7,2.8000000000000003,1.9,0.2575784215370931,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.72,3.3258094177812447,5.177684434873343,16.17273899179049,1.865717798052143,1.5249406834657986,0.88608,0.26728,0.1568,0.04896,3.2248377980521434,0.098475,120,2.6,2.9,0.7000000000000001,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Ondulado,,4.78,7.901421989441699,3.026939591057434,24.48402198249542,0.7995933420223469,0.7524378372364138,0.16848,0.1028,0.1024,0.03264,1.205913342022347,0.118675,98,4.5,1.4,0.8999999999999999,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Ondulado,,5.3,5.754838313847906,3.884120507071021,7.522219961,0.1537679503889129,0,5.16672,1.91208,0.144,0.01632,7.392887950388912,0.295425,232,5.300000000000001,7,7.3,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.77,6.771641107550229,4.756886530648491,57.96526222945925,0.7483373585593761,0.5116577293207614,0.312,0.14392,0.3424,0.0272,1.5738573585593765,0.17675,88,4.6000000000000005,3.4000000000000004,1.4,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.62,7.6189767689688335,3.6503438936127695,42.69964040979714,0.7175837684815934,0.5618202518031891,0.2246399999999999,0.11308,0.3744,0.02176,1.4514637684815934,0.1717,90,4.2,3.3000000000000003,1.2,0.1800101355893638,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.59,7.393020592590539,3.712684323868303,36.76300970215076,0.5740670147852747,0.4313976933488772,0.30576,0.11308,0.3552,0.03808,1.3861870147852748,0.2272499999999999,71.5,3.3000000000000003,2.8000000000000003,1.1,0.2058662309052736,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.55,18.351895146937807,8.388216593033324,9.727254223488703,1.353157963422433,1.0734779811239503,0.5803200000000001,0.257,0.4864,0.22304,2.8999179634224337,1.4443,84.5,7.199999999999999,4.3,1.9,0.2317223262211834,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.96,5.359415005185891,4.055556690273738,6.843747879774748,0.5125598346297097,0.3712026663699641,1.94064,0.68876,0.3424,0.0544,3.538759834629709,0.13635,340,3.4000000000000004,9.6,1.6,0.1800101355893638,0,0,0,0,0,0,0
25,25662,Café,ESTABLECIDO,Ondulado,Bueno,4.98,2.7044299327409367,17.59901516328841,4.299477576497726,0.3280382941630141,0.2608451169086234,1.7097600000000002,0.6682,0.0832,0.02176,2.8109582941630147,0.1818,104,2.2,7.4,1.6,0.2317223262211834,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Ondulado,Regular,5.08,3.099853241402952,16.49247252625269,6.504511839337811,0.2460287206222606,0.1906175854332248,5.54112,1.35696,0.16,0.02176,7.325868721,0.214625,203,3.4000000000000004,10.6,3.1,0.2834345168530029,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,4.76,3.664743682348686,11.62991896632107,8.370310061740959,0.7688397519445644,0.5016252248242759,2.1528,0.96632,0.1216,0.01632,4.025879751944565,0.1515,205,5.8,16.299999999999997,2.1,0.1800101355893638,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,5.18,3.834210814632407,8.060929334191773,5.486803718027003,0.082009574,0,3.5568,0.9252,0.1024,0.01632,4.682729573540754,0.143925,124,2.8000000000000003,21.6,2.8000000000000003,0.050729659,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,4.57,4.173145079199847,8.886940035077592,8.200692041522492,1.0558732593372018,0.6521127922715586,2.5896000000000003,1.20276,0.1376,0.02176,5.007593259337202,0.2297749999999999,403.00000000000006,4.3,10.2,19.1,0.1800101355893638,45,45,585,13,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.13,9.991710318,21.46966907514451,17.03358354836187,1.014265498077708,0.8278617042963755,0.95472,0.2056,0.1536,0.04352,2.371705498077708,0.143925,156,2,1.6,1.6,0.238409956,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.21,11.369204344363265,70.67053612716762,12.146571272187035,0.8484720993534673,0.7596848580602034,6.06528,1.35696,0.6144,0.04896,8.934072099353466,0.4141,382,4.9,2.9,2.9,0.3305223694997375,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.26,5.572250315634739,115.30637427745664,12.537532254281023,0.809461888,0.6720289128994107,5.27904,1.2336,0.9088,0.07616,8.307061888,0.25755,520,20.1,5.5,4.8,0.3305223694997375,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.82,16.59220252866322,60.52602745664739,9.409844397529127,3.5011664789413195,2.8731670913815384,3.744,0.53456,0.3168,0.07072,8.167246478941319,0.3737,1370,4.5,6.1,9.3,0.4226347834897708,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.11,11.598786682134689,20.624293352601157,12.92849323637501,0.9264925222825218,0.7889035064471343,1.47264,0.37008,0.1344,0.03808,2.941692522282522,0.1919,178,11,4.4,3.7,0.238409956,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.52,24.34548505312652,35.84105636,16.25166158,4.9445443031288265,4.071131675245705,1.42272,0.34952,0.1152,0.04896,6.880944303128826,0.411575,1494,9.7,5.6000000000000005,6.1,0.2844661625047207,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.04,16.87918045,24.174871387283236,30.433380248651183,1.1312961324712896,0.9836944956933402,3.21984,0.16448,0.32,0.05984,4.895456132,0.492375,449.00000000000006,16.5,6.9,5.5,0.2153818520121956,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,5.08,10.450874993277557,150.64307947976874,17.424544530455858,1.6481814343762755,1.4122346720349934,3.2947200000000003,0.24672,1.0368,0.05984,6.286261434376276,0.4342999999999999,478.00000000000006,9.3,10,5,0.2844661625047207,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.6,9.360358889,173.46822398843926,16.25166158,3.510919031807451,2.921864839,2.25264,0.37008,0.4448,0.0544,6.632839031807451,0.3535,693,21,11.9,7,0.307494266,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.78,20.89687136187747,33.98122976878613,7.259558996012197,2.3698703464700297,2.123221782783645,1.28544,0.18504,0.1696,0.0544,4.064350346,0.4418749999999999,403.00000000000006,12.5,3.8,6.2,0.1923537485146872,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.73,11.71357785,40.40608526,14.296856673703964,2.555168850926534,2.171919530095197,1.59744,0.4112,0.3616,0.04352,4.968928850926534,0.3636,283,7,7.3,4.1,0.2153818520121956,0,0,0,0,0,0,0
25,25290,Mora,ESTABLECIDO,Ondulado,,4.68,20.20812434856319,28.77492907637573,14.492337164750955,2.6429418267217204,2.0940031343967145,3.10752,0.43176,0.2176,0.05984,6.459661827,0.4595499999999999,920,5.1,6.4,13.9,0.6068596114698377,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,5.1,6.031414991177593,1.3669911749757429,7.259558996012197,0.3998546675114041,0.3506237806431708,2.98272,0.90464,0.672,0.06528,5.024494667511403,0.2171499999999999,246,3.6,8.6,2,0.2844661625047207,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,5.02,2.7598666779347623,2.0156997643579917,9.996285870670109,1.3068420840616624,1.0518713419295125,1.05456,0.52428,0.1344,0.07616,3.0962420840616627,0.08585,147,2.4,11.3,1.5,0.1232694380221622,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.85,9.015985382,2.8265855010858014,13.514934709515993,1.5896661171794848,1.3148391774118904,0.73632,0.39064,0.2976,0.07072,3.0849461171794847,0.164125,221,5.4,5.4,1.6,0.1462975415196706,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,5.27,4.079965120120466,4.448356974541422,16.056181093126906,0.6631735948969629,0.584372968,2.00304,0.6168,0.3552,0.06528,3.7034935948969614,0.2121,107,7,5,2.3000000000000003,0.2844661625047207,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.58,4.194756289,3.150939795776926,13.514934709515993,1.9310054674940975,1.5096301666580965,0.83616,0.31868,0.2048,0.0544,3.3450454674940984,0.174225,248,3.1,9.8,1.3,0.2153818520121956,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.74,11.139622006591836,6.232305595342605,12.146571272187035,1.5994186700456166,1.305099628,0.94848,0.8738,0.176,0.0544,3.652098670045617,0.2525,145,6.7,4.1,3.3000000000000003,0.1923537485146872,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.66,4.998294471206172,1.8535226170124288,10.77820783485808,1.7944697273682526,1.6167652107435098,0.63648,0.24672,0.1856,0.05984,2.9231097273682525,0.15655,108,2.5,12.4,1.3,0.1232694380221622,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.58,7.753282524463295,8.827139952871597,20.35675189616076,1.0045129452115762,0.8376012537586858,0.29952,0.1542,0.1632,0.07072,1.6921529452115762,0.2196749999999999,106,5.5,1.5,14.4,0.1232694380221622,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.3,23.88632037758365,5.421419858614795,11.560129799046056,2.3211075821393705,2.2303568268690586,1.86576,0.4214799999999999,0.048,0.04352,4.699867582139371,0.4721749999999999,88.10000000000001,2.1,0.7000000000000001,1.2,0.1693256450171789,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.32,27.33005544415505,4.124002679850299,13.514934709515993,3.384135844547737,2.892646190306159,0.38688,0.3084,0.192,0.0816,4.353015844547738,0.659025,99,4.2,1.9,2,0.1693256450171789,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,4.91,7.236722264477583,3.313116943122488,15.665220111032918,1.2873369783293986,0.973954946,0.35568,0.1028,0.0736,0.06528,1.8846969783293988,0.08585,307,4.6000000000000005,1.1,1.1,0.238409956,0,0,0,0,0,0,0
52,52835,Cacao,ESTABLECIDO,Plano,,5.31,8.442029537777572,5.745774153305918,24.07088122605364,0.1755459515903725,0,2.20896,0.4626,0.6464,0.04896,3.5424659515903723,0.285325,130,6.9,4.2,2.7,0.2614380590072123,0,0,0,0,0,0,0
68,68368,Mora,ESTABLECIDO,Pendiente,Bueno,4.92,14.097206733820611,11.45320378530665,14.67264999082625,2.7247308471139235,2.1398087477839063,0.95472,0.32896,0.3712,0.0272,4.406810847113923,0.179275,734,2.8000000000000003,7.199999999999999,2.3000000000000003,0.1399137139157016,0,0,0,0,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,5.27,1.937470435886412,1.3108935924293863,1.3707112714818668,1.1295247875308627,0.7852509166179472,4.343039999999999,0.4626,0.1504,0.03264,6.118204787530862,0.123725,177,3.7,3.8,1.6,0.1210903970966916,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,4.86,4.461189290174642,5.874933179224156,2.5938780502721546,0.4260488233669044,0.2748378208162815,2.95776,0.9252,0.1696,0.01632,4.494928823366905,0.31815,713,6.800000000000001,14,4.6000000000000005,0.1399137139157016,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Pendiente,Bueno,5.14,4.977404510369961,3.846471140648702,3.0525655923185124,0.3368758138249942,0.1079720010349677,2.5896000000000003,1.01772,0.1728,0.02176,4.138755813824995,0.133825,663.9999999999999,27,5.6000000000000005,2.6,0.1210903970966916,45,45,585,13,0,0,0
25,25662,Café,ESTABLECIDO,Ondulado,Bueno,5.1,1.822755942509674,3.6774326374340816,1.6765029661794386,0.1585297947411737,0.098156365,3.2947200000000003,1.31584,0.1504,0.03808,4.957569794741175,0.1818,226,3.1,17.2,6.2,0.1210903970966916,45,45,585,13,0,0,0
25,25320,Café,ESTABLECIDO,Ondulado,Regular,4.81,3.7543691006811626,1.6350902316394322,3.125686964167949,0.7296007315883298,0.5596937119033765,2.3088,0.5859599999999999,0.1311999999999999,0.03808,3.793640732,0.4721749999999999,349.00000000000006,2.4,7.6,2,0.2252340706296343,10,10,150,15,0,0,0
25,25320,Café,ESTABLECIDO,Ondulado,Regular,4.77,3.911725616070792,1.1623841802837134,2.713508463398549,0.7695788538671424,0.6396499564610015,2.26512,0.771,0.1536,0.04352,4.002818853867142,0.315625,229,2.7,11.5,1.7000000000000002,0.2252340706296343,10,10,150,15,0,0,0
25,25320,Café,ESTABLECIDO,Ondulado,Regular,5.04,4.173986475053507,4.156189172203268,2.3013299626291497,0.5097210590548606,0.4297648144972354,3.1824,1.04856,0.2432,0.03808,5.021961059054861,0.3989499999999999,276,2.9,10.7,3.4000000000000004,0.2055972728415231,10,10,150,15,0,0,0
25,5652,Café,ESTABLECIDO,Pendiente,Bueno,4.81,6.639238549,7.622700215478542,4.01,2.2187857864740987,1.9589279916618167,3.66912,0.8326800000000001,0.3456,0.04352,7.109705786474098,0.189375,571,2.2,4.5,1.7000000000000002,0.3037812617820786,7,7,105,15,0,0,0
25,25491,Caña panelera/azucar,ESTABLECIDO,Ondulado,,4.98,4.919367776320764,21.684375893660963,7.961958160004822,0.8449507846816803,0.7070427458961347,4.64256,1.01772,0.2752,0.0272,6.807630784681679,0.25755,842,7.1,8.7,4.2,0.1575964780816785,3,3,45,15,0,0,0
73,73270,Cacao,ESTABLECIDO,Ondulado,Bueno,4.83,3.995907023505768,6.256212995816342,5.550431060469041,1.639606879798975,1.3344187035222823,2.32128,1.31584,0.2432,0.03264,5.552566879798975,0.31815,291,2.6,6.1,0.8999999999999999,0.1215703086722194,25,25,225,9,0,0,0
25,25649,Mora,ESTABLECIDO,Ondulado,Regular,4.61,7.597403959484252,33.58079065826404,5.399710616748054,5.361413907563518,4.391631703383034,2.27136,0.53456,0.2336,0.02176,8.422693907563518,0.7171,1374,6.6000000000000005,8.4,4.5,0.085544139,18,18,324,18,0,0,0
25,25535,Mora,ESTABLECIDO,Ondulado,Regular,4.95,14.70805175615972,91.76169412,13.840055465123289,1.2774851149353976,0.9161680651048506,3.10128,0.70932,0.3488,0.03264,5.469525114935397,0.85345,322,6.5,6.6000000000000005,13.5,0.2656749863100556,41,41,533,13,0,0,0
25,25535,Mora,ESTABLECIDO,Pendiente,Regular,5.29,9.536671540395742,81.16644971667635,8.715560378609753,1.2976029907611517,1.1153350357798182,3.51936,0.771,0.5504,0.0272,6.165562990761151,0.38885,440,3,2.3000000000000003,6.9,0.139583393,41,41,533,13,0,0,0
25,25535,Mora,ESTABLECIDO,Pendiente,Regular,4.8,12.076188610636985,100.31224222845948,10.976367034424548,2.444321912829147,1.961794661,4.605119999999999,0.7196,0.4096,0.03264,8.211281912829147,1.022625,698.0000000000001,6.3,4.5,8.7,0.2656749863100556,41,41,533,13,0,0,0
25,25535,Mora,ESTABLECIDO,Pendiente,Regular,5.16,10.55247836849224,47.15013874913944,12.031410140471454,0.7242435297271546,0.5277924722886639,2.808,0.8121200000000001,0.192,0.01632,4.552683529727155,0.921625,210,6.1,5.2,12,0.1936226474911375,41,41,533,13,0,0,0
25,25535,Mora,ESTABLECIDO,Pendiente,Regular,5.22,11.568285196588734,74.66059789228407,6.454753722794959,0.9254222879846974,0.6871260488286379,3.07008,0.64764,0.176,0.0272,4.846342287984697,0.4494499999999999,348,6.3,5.5,21.6,0.1575964780816785,41,41,533,13,0,0,0
25,25535,Mora,ESTABLECIDO,Pendiente,Regular,5.24,12.63026506232598,66.48181274161944,7.509796828841862,0.9555991017233288,0.6871260488286379,3.14496,0.5859599999999999,0.3232,0.03264,5.042359101723329,0.4443999999999999,358,14.7,6.4,14.8,0.3197142404242442,41,41,533,13,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Bueno,4.84,7.089500545436006,44.54779801938251,4.947549285585096,2.464439788654901,2.2007950259583917,2.17776,0.31868,0.2048,0.03264,5.198319789,0.4039999999999999,1238,5.8,4,8,0.2476619016053261,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Bueno,4.76,4.319118286991017,6.627975957210189,8.564839934888766,2.2431431545716034,1.90204457,2.10912,0.4112,0.352,0.03264,5.148103154571603,0.1919,387,2.1,1.4,1.1,0.085544139,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Regular,4.75,6.673943206669257,34.69607954244558,3.7417857358172064,2.997563498037389,2.5194621790383387,2.68944,0.3084,0.2528,0.0272,6.275403498037389,0.303,1442,4.2,4.1,3.1,0.139583393,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Regular,4.63,3.811214872942769,20.940849970873263,7.057635497678905,3.933044723934964,3.365921804406951,2.87664,0.5551200000000001,0.2623999999999999,0.03808,7.665284723934964,0.310575,1380,4.3,4,2.3000000000000003,0.3557404098337031,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Regular,4.85,13.091995438733475,73.35942753,8.715560378609753,2.052023334226938,1.8622111758109463,2.2464,0.32896,0.272,0.03264,4.932023334226938,0.7095250000000001,535,9.2,3.4000000000000004,4.699999999999999,0.2476619016053261,315,95,1.14,12,0,0,0
25,25535,Mora,ESTABLECIDO,Plano,Bueno,5.2,9.536671540395742,63.69359053,10.825646590703562,1.4384281215414318,1.0655432931110762,4.043520000000001,0.6168,0.4,0.03808,6.536828121541434,0.552975,589,26,1.7999999999999998,1.2,0.4097796639478917,41,41,533,13,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Bueno,5.27,12.39939987412223,36.369012868717896,5.550431060469041,0.824832909,0.5875425634911542,3.81888,0.8121200000000001,0.4608,0.0544,5.971032908855927,0.7373,266,8,3.1,5.1,0.2836880710147851,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Bueno,5.08,9.028768126347495,19.26791664460096,6.1533128353529865,0.6337130885112602,0.47800073,2.95776,0.6990400000000001,0.368,0.04896,4.707473088511261,0.8786999999999999,358,6.1,4.5,4.9,0.1936226474911375,315,95,1.14,12,0,0,0
25,25535,Mora,ESTABLECIDO,Ondulado,Malo,5.06,20.18149598416948,130.23916062066405,13.237173690239343,0.7946560951172944,0.5576675178899091,9.28512,1.29528,0.2688,0.03808,11.681936095117296,1.13625,346,2.3000000000000003,5.699999999999999,14.7,0.3017011557195146,41,41,533,13,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Regular,4.99,9.305806352191992,99.75459778636868,8.564839934888766,1.5088406869315718,1.1153350357798182,3.744,0.6168,0.5632,0.03264,6.465480686931572,1.1413,666,6,5.699999999999999,8.9,0.6079235956999165,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Ondulado,Bueno,4.93,9.167287239269744,36.554894349414816,6.454753722794959,1.9816107688367977,1.752669341939714,1.59744,0.3084,0.3392,0.02176,4.248410768836797,0.48985,395,5.1,2.4,1.6,0.2296488169005966,315,95,1.14,12,0,0,0
25,25743,Mora,ESTABLECIDO,Plano,Bueno,5.33,9.859882803880993,25.77376846899327,18.512389220473864,0.5733594610339973,0.4481256840186769,3.4444800000000004,0.54484,0.3392,0.02176,4.923639461033998,0.59085,237.00000000000003,5.5,2.5,2.7,0.5538843415857279,315,95,1.14,12,0,0,0
47,47980,Aguacate,ESTABLECIDO,Pendiente,Bueno,4.5,1.9702729303700752,5.017451974386339,4.857848083021044,4.703178327,4.082976675983276,0.55536,0.19532,0.1216,0.01632,5.591778327,0.1110999999999999,89.1,1.7000000000000002,4.4,0.8,0.2052012211134454,120,120,1.02,8.5,0,0,0
68,68276,Cacao,ESTABLECIDO,Plano,Bueno,5.28,0.7604031542754635,6.578284418356456,2.515674545978668,0.2070581653542685,0.1367504149850858,1.872,0.16448,0.064,0.03264,2.340178165354269,0.093425,54.6,1.9,4.3,0.8,0.2052012211134454,6,6,134,22.16,0,0,0
68,68276,Cacao,ESTABLECIDO,Plano,Bueno,5.09,0.8534700601288949,4.190210779082176,2.876008936,0.6113145834268879,0.5372337731556943,1.07952,0.09252,0.0416,0.02176,1.846714583426888,0.08585,118,2.3000000000000003,2.7,1.2,0.1641691832983193,6,6,134,22.16,0,0,0
68,68276,Cacao,ESTABLECIDO,Plano,Bueno,4.88,0.7138697013487476,21.062809498399144,2.3355073508215627,0.3648167675289492,0.2735008299701716,0.38688,0.06168,0.048,0.01088,0.8722567675289492,0.0707,67.2,1.7999999999999998,0.7000000000000001,0.8,0.1846852022058823,6,6,134,22.16,0,0,0
68,68276,Cacao,ESTABLECIDO,Plano,Bueno,5.04,1.1792042306159058,12.35336446104589,4.137179302392621,0.4634158938881247,0.1758219621236817,1.872,0.16448,0.0512,0.01088,2.5619758938881247,0.118675,177,2.5,1.9,1,0.1641691832983193,6,6,134,22.16,0,0,0
85,85410,Cacao,POR ESTABLECER,Moderadamente ondulado,,5,1.22,3.87,1.58,2.8,2.36,0.59,0.25,0.09,0.14,3.72,0.05,184.85,1,8.06,1,0.06,50,50,750,15,0,0,0
